Dia,VentasN
2016-02-20,"0,164837014"
2016-02-20,"0,474242489"
2016-02-20,"0,46826007"
2016-02-20,"0,210783048"
2016-02-20,"0,426567743"
2016-02-20,"0,172799143"
2016-02-20,"0,161900754"
2016-02-20,"0,028469179"
2016-02-20,"0,628958749"
2016-02-21,"0,41524462"
2016-02-21,"0,16227165"
2016-02-21,"0,463079287"
2016-02-21,"0,249575709"
2016-02-21,"0,420499698"
2016-02-21,"0,452272987"
2016-02-21,"0,183654757"
2016-02-21,"0,043448311"
2016-02-21,"0,515242713"
2016-02-21,"0,190843274"
2016-02-21,"0,1720078"
2016-02-21,"0,160158438"
2016-02-21,"0,07827329"
2016-02-21,"0,361516168"
2016-02-21,"0,565501062"
2016-02-21,"0,225498002"
2016-02-22,"0,281743872"
2016-02-22,"0,134871323"
2016-02-22,"0,147782512"
2016-02-22,"0,553571372"
2016-02-22,"0,107869111"
2016-02-22,"0,834479792"
2016-02-22,"0,056220736"
2016-02-22,"0,66987557"
2016-02-22,"0,17580998"
2016-02-22,"0,786656376"
2016-02-22,"0,636096771"
2016-02-22,"0,664118158"
2016-02-22,"0,080443805"
2016-02-22,"0,692752926"
2016-02-22,"0,762969936"
2016-02-22,"0,230073454"
2016-02-23,"0,576793453"
2016-02-23,"0,577120289"
2016-02-23,"0,052899199"
2016-02-23,"0,552172142"
2016-02-23,"0,124418797"
2016-02-23,"0,838029206"
2016-02-23,"0,076305937"
2016-02-23,"0,315956794"
2016-02-23,"0,810163024"
2016-02-23,"0,184740849"
2016-02-23,"0,686681873"
2016-02-23,"0,158915983"
2016-02-23,"0,76191089"
2016-02-23,"0,192412469"
2016-02-23,"0,128350907"
2016-02-23,"0,601996764"
2016-02-24,"0,055238309"
2016-02-24,"0,63529705"
2016-02-24,"0,597378713"
2016-02-24,"0,258834648"
2016-02-24,"0,12356025"
2016-02-24,"0,618469754"
2016-02-24,"0,060262369"
2016-02-24,"0,574809173"
2016-02-24,"0,140849499"
2016-02-24,"0,166524782"
2016-02-24,"0,664795439"
2016-02-24,"0,2024847"
2016-02-24,"0,800238039"
2016-02-24,"0,169083033"
2016-02-24,"0,515154476"
2016-02-24,"0,455096552"
2016-02-25,"0,20366789"
2016-02-25,"0,753403924"
2016-02-25,"0,65880315"
2016-02-25,"0,171831734"
2016-02-25,"0,065467724"
2016-02-25,"0,556640275"
2016-02-25,"0,67170147"
2016-02-25,"0,164765935"
2016-02-25,"0,669430535"
2016-02-25,"0,272744703"
2016-02-25,"0,590556508"
2016-02-25,"0,538809906"
2016-02-25,"0,112824009"
2016-02-25,"0,225975787"
2016-02-25,"0,761730729"
2016-02-25,"0,062563488"
2016-02-26,"0,173539133"
2016-02-26,"0,499246254"
2016-02-26,"0,730449229"
2016-02-26,"0,102328276"
2016-02-26,"0,308053607"
2016-02-26,"0,710530626"
2016-02-26,"0,768658002"
2016-02-26,"0,259236198"
2016-02-26,"0,180655158"
2016-02-26,"0,085311323"
2016-02-26,"0,820259767"
2016-02-26,"0,810550891"
2016-02-26,"0,777832448"
2016-02-26,"0,21805136"
2016-02-26,"0,773371011"
2016-02-26,"0,179801302"
2016-02-27,"0,182489585"
2016-02-27,"0,60221322"
2016-02-27,"0,159782619"
2016-02-27,"0,542151632"
2016-02-27,"0,058047283"
2016-02-27,"0,600156038"
2016-02-27,"0,063487866"
2016-02-27,"0,466601248"
2016-02-27,"0,159295178"
