Dia,VentasN
2016-04-21,0.565249966
2016-04-22,0.571145407
2016-04-22,0.781001619
2016-04-22,0.600697915
2016-04-22,0.544444591
2016-04-22,0.628338997
2016-04-22,0.805182286
2016-04-22,0.817284525
2016-04-22,0.806903745
2016-04-23,0.574593573
2016-04-23,0.268062036
2016-04-23,0.599825634
2016-04-23,0.558819453
2016-04-23,0.508284334
2016-04-23,0.508370517
2016-04-23,0.550033388
2016-04-23,0.513585962
2016-04-24,0.38081488
2016-04-24,0.435537545
2016-04-24,0.347727075
2016-04-24,0.517019994
2016-04-24,0.23607713
2016-04-24,0.413891375
2016-04-24,0.434749532
2016-04-24,0.478122301
2016-04-25,0.68266112
2016-04-25,0.723168123
2016-04-25,0.73893111
2016-04-25,0.654591493
2016-04-25,0.711154251
2016-04-25,0.581262656
2016-04-25,0.704547569
2016-04-25,0.826084041
2016-04-26,0.595391829
2016-04-26,0.68206277
2016-04-26,0.605482431
2016-04-26,0.810119981
2016-04-26,0.533253899
2016-04-26,0.702894448
2016-04-26,0.748072035
2016-04-26,0.742344424
2016-04-27,0.501231608
2016-04-27,0.615860723
2016-04-27,0.751618053
2016-04-27,0.729964716
2016-04-27,0.518881422
2016-04-27,0.609782125
2016-04-27,0.824081026
2016-04-27,0.576416859
2016-04-28,0.684617123
2016-04-28,0.717860581
2016-04-28,0.623184085
2016-04-28,0.824811761
2016-04-28,0.605971684
2016-04-28,0.699653545
2016-04-28,0.707774621
2016-04-28,0.716588031
2016-04-29,0.796376878
2016-04-29,0.872976906
2016-04-29,0.876873339
2016-04-29,0.806855341
2016-04-29,0.573867445
2016-04-29,0.742894677
2016-04-29,0.742509975
2016-04-29,0.867377582
2016-04-30,0.555690401
2016-04-30,0.620305027
2016-04-30,0.662145448
2016-04-30,0.575028919
2016-04-30,0.654673624
2016-04-30,0.640303871
2016-04-30,0.543124264
2016-04-30,0.451594805
2016-05-01,0.488829055
2016-05-01,0.48593563
2016-05-01,0.454412871
2016-05-01,0.457492237
2016-05-01,0.615186884
2016-05-01,0.416570959
2016-05-01,0.239523125
2016-05-01,0.605211804
2016-05-02,0.845195743
2016-05-02,0.668579514
2016-05-02,0.770305184
2016-05-02,0.891171971
2016-05-02,0.86054671
2016-05-02,0.723860275
2016-05-02,0.722010307
2016-05-02,0.65836156
2016-05-03,0.751064472
2016-05-03,0.771223805
2016-05-03,0.664511354
2016-05-03,0.798723516
2016-05-03,0.56541164
2016-05-03,0.593160391
2016-05-03,0.673583141
2016-05-03,0.734053002
2016-05-04,0.674041199
2016-05-04,0.667957471
2016-05-04,0.741404388
2016-05-04,0.71166994
2016-05-04,0.768452104
2016-05-04,0.680256752
2016-05-04,0.601386893
2016-05-04,0.790073677
2016-05-05,0.722981301
2016-05-05,0.777528179
2016-05-05,0.747178538
2016-05-05,0.806583749
2016-05-05,0.525834634
2016-05-05,0.808479425
2016-05-05,0.551234916
2016-05-05,0.8938372
2016-05-06,0.709783921
2016-05-06,0.716178122
2016-05-06,0.866868275
2016-05-06,0.669527501
2016-05-06,0.749723244
2016-05-06,0.779100747
2016-05-06,0.816728629
2016-05-06,0.569169985
2016-05-07,0.575359912
2016-05-07,0.617530817
2016-05-07,0.198857031
2016-05-07,0.536220192
2016-05-07,0.592178702
2016-05-07,0.575157154
2016-05-07,0.648853747
2016-05-07,0.504204207
2016-05-08,0.335372067
2016-05-08,0.434486052
2016-05-08,0.44109345
2016-05-08,0.394133893
2016-05-08,0.463673415
2016-05-08,0.163353751
2016-05-08,0.440407532
2016-05-08,0.355036166
2016-05-09,0.590193683
2016-05-09,0.695317775
2016-05-09,0.712430089
2016-05-09,0.853324444
2016-05-09,0.737900467
2016-05-09,0.574089155
2016-05-09,0.620326217
2016-05-09,0.745768226
2016-05-10,0.572678627
2016-05-10,0.933540141
2016-05-10,0.701260037
2016-05-10,0.735478867
2016-05-10,0.46555962
2016-05-10,0.645584132
2016-05-10,0.707442659
2016-05-10,0.741233011
2016-05-11,0.72627873
2016-05-11,0.532149873
2016-05-11,0.591471555
2016-05-11,0.677481853
2016-05-11,0.733284684
2016-05-11,0.715226717
2016-05-11,0.722135992
2016-05-11,0.656333851
2016-05-12,0.801748559
2016-05-12,0.621369408
2016-05-12,0.761406087
2016-05-12,0.679804199
2016-05-12,0.622717754
2016-05-12,0.658088501
2016-05-12,0.683299144
2016-05-12,0.671587684
2016-05-13,0.69805582
2016-05-13,0.873106064
2016-05-13,0.745790492
2016-05-13,0.641148387
2016-05-13,0.839180962
2016-05-13,0.583262365
2016-05-13,0.816300198
2016-05-13,0.741625792
2016-05-14,0.42057592
2016-05-14,0.707610383
2016-05-14,0.479219094
2016-05-14,0.526453935
2016-05-14,0.610074368
2016-05-14,0.477746075
2016-05-14,0.292084257
2016-05-14,0.58234171
2016-05-15,0.548944726
2016-05-15,0.367921129
2016-05-15,0.426189015
2016-05-15,0.465308203
2016-05-15,0.504325597
2016-05-15,0.487569396
